date,open,high,low,close
2023-12-29 08:00:00,1.2747,1.2757,1.27,1.2746
2023-12-29 12:00:00,1.27455,1.27595,1.2701,1.27475
2023-12-29 16:00:00,1.2747,1.2767,1.27305,1.2747
2024-01-01 16:00:00,1.2728,1.27515,1.2715,1.2718
2024-01-01 20:00:00,1.2722,1.2736,1.27125,1.2728
2024-01-02 00:00:00,1.2728,1.2734,1.271,1.2718
2024-01-02 04:00:00,1.2719,1.27445,1.27115,1.2732
2024-01-02 08:00:00,1.2733,1.276,1.2654,1.2663
2024-01-02 12:00:00,1.2662,1.26635,1.2615,1.2625
2024-01-02 16:00:00,1.2626,1.26375,1.2611,1.26205
2024-01-02 20:00:00,1.262,1.2631,1.26155,1.2623
2024-01-03 00:00:00,1.2623,1.2641,1.262,1.2641
2024-01-03 04:00:00,1.26405,1.26475,1.2624,1.2644
2024-01-03 08:00:00,1.26445,1.2653,1.2619,1.2627
2024-01-03 12:00:00,1.2627,1.2656,1.2616,1.2628
2024-01-03 16:00:00,1.2629,1.2677,1.2627,1.2664
2024-01-03 20:00:00,1.26645,1.2674,1.2655,1.26735
2024-01-04 00:00:00,1.2673,1.2674,1.2657,1.2673
2024-01-04 04:00:00,1.26735,1.2694,1.2664,1.2693
2024-01-04 08:00:00,1.2693,1.273,1.26815,1.26905
2024-01-04 12:00:00,1.269,1.2711,1.26645,1.2699
2024-01-04 16:00:00,1.2699,1.2704,1.2673,1.2684
2024-01-04 20:00:00,1.2683,1.2696,1.2677,1.2682
2024-01-05 00:00:00,1.2682,1.26965,1.2679,1.26815
2024-01-05 04:00:00,1.2681,1.2687,1.2665,1.2679
2024-01-05 08:00:00,1.2679,1.2689,1.2651,1.2654
2024-01-05 12:00:00,1.2654,1.2771,1.2611,1.2752
2024-01-05 16:00:00,1.2752,1.2755,1.271,1.2723
2024-01-07 20:00:00,1.2721,1.2721,1.27085,1.2718
2024-01-08 00:00:00,1.2717,1.2731,1.2699,1.27015
2024-01-08 04:00:00,1.2702,1.272,1.2698,1.2708
2024-01-08 08:00:00,1.2709,1.27135,1.2673,1.2699
2024-01-08 12:00:00,1.26985,1.27565,1.2698,1.275
2024-01-08 16:00:00,1.2751,1.2767,1.274,1.2758
2024-01-08 20:00:00,1.2759,1.2759,1.274,1.27415
2024-01-09 00:00:00,1.2741,1.2765,1.27405,1.27565
2024-01-09 04:00:00,1.2755,1.27565,1.2733,1.27475
2024-01-09 08:00:00,1.2746,1.2746,1.2708,1.2714
2024-01-09 12:00:00,1.27135,1.2736,1.2701,1.2703
2024-01-09 16:00:00,1.27035,1.2719,1.2689,1.27
2024-01-09 20:00:00,1.27,1.2713,1.27,1.2711
2024-01-10 00:00:00,1.2711,1.2718,1.2698,1.27
2024-01-10 04:00:00,1.2699,1.27065,1.2686,1.2697
2024-01-10 08:00:00,1.2698,1.2735,1.2697,1.2724
2024-01-10 12:00:00,1.2726,1.274,1.2713,1.2737
